original_rule_id,retry_decision,promotion_ready,rule_object,constraint_scope,applies_to,operator,value,unit,condition,original_evidence_id,retry_evidence_id,retry_evidence_page,retry_support_gaps,promotion_risk_flags,promotion_recommendation,retry_evidence_quote,rule_sentence
calgary_rcg_057,review_needed,False,permitted_use,residential_group_rowhouse_building,Rowhouse Building,permitted,,,Classified under Residential Group,calgary_generic_graph_pack_233__page_1049__local_003,calgary_generic_graph_pack_141__page_0453__local_005,453,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(b) Secondary Suite; and Occupation – Class 1; (c) deleted 46P2009 (d) Park; (e) Protective and Emergency Service; (f) Rowhouse Building; 24P2014 (g) Sign – Class A; and 4P2012 (h) deleted 4P2012 (i) Utilities. 490.1 The following uses are permitted uses in...,Rowhouse Building: permitted use for residential group rowhouse building is permitted when Classified under Residential Group.
calgary_rcg_058,review_needed,False,permitted_use,residential_group_secondary_suite,Secondary Suite,permitted,,,Classified under Residential Group,calgary_generic_graph_pack_233__page_1049__local_003,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for residential group secondary suite is permitted when Classified under Residential Group.
calgary_rcg_059,review_needed,False,permitted_use,residential_group_single_detached_dwelling,Single Detached Dwelling,permitted,,,Classified under Residential Group,calgary_generic_graph_pack_233__page_1049__local_003,calgary_generic_graph_pack_086__page_0405__local_003,405,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) Parcels designated R-C1Ls are intended to accommodate a 12P2010, Secondary Suite as a permitted use on the same parcel as a 24P2014, 24P2018 Single Detached Dwelling. PART 5 - DIVISION 2: R-C1L & R-C1Ls Division 2: Residential – Contextual Large Parcel...",Single Detached Dwelling: permitted use for residential group single detached dwelling is permitted when Classified under Residential Group.
calgary_rcg_060,review_needed,False,permitted_use,residential_group_semi_detached_dwelling,Semi-detached Dwelling,permitted,,,Classified under Residential Group,calgary_generic_graph_pack_233__page_1049__local_003,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Semi-detached Dwelling: permitted use for residential group semi detached dwelling is permitted when Classified under Residential Group.
calgary_rcg_061,review_needed,False,permitted_use,residential_group_temporary_shelter,Temporary Shelter,permitted,,,Classified under Residential Group,calgary_generic_graph_pack_233__page_1049__local_003,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Temporary Shelter: permitted use for residential group temporary shelter is permitted when Classified under Residential Group.
calgary_rcg_062,review_needed,False,permitted_use,residential_group_townhouse,Townhouse,permitted,,,Classified under Residential Group,calgary_generic_graph_pack_233__page_1049__local_003,calgary_generic_graph_pack_140__page_0453__local_003,453,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"489 Purpose 489 The Residential – Low Density Multiple Dwelling District (R-2M) is intended 24P2014 to primarily accommodate comprehensively designed low density residential development in the form of Duplex Dwellings, Rowhouse Buildings, Semi‑detached Dwel...",Townhouse: permitted use for residential group townhouse is permitted when Classified under Residential Group.
calgary_rcg_063,review_needed,False,permitted_use,signs_group_pedestrian_sign,Pedestrian Sign,permitted,,,Classified under Signs Group,calgary_generic_graph_pack_233__page_1049__local_003,calgary_generic_graph_pack_086__page_0405__local_003,405,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) Parcels designated R-C1Ls are intended to accommodate a 12P2010, Secondary Suite as a permitted use on the same parcel as a 24P2014, 24P2018 Single Detached Dwelling. PART 5 - DIVISION 2: R-C1L & R-C1Ls Division 2: Residential – Contextual Large Parcel...",Pedestrian Sign: permitted use for signs group pedestrian sign is permitted when Classified under Signs Group.
calgary_rcg_064,review_needed,False,permitted_use,signs_group_real_estate_sign,Real Estate Sign,permitted,,,Classified under Signs Group,calgary_generic_graph_pack_233__page_1049__local_003,calgary_generic_graph_pack_086__page_0405__local_003,405,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) Parcels designated R-C1Ls are intended to accommodate a 12P2010, Secondary Suite as a permitted use on the same parcel as a 24P2014, 24P2018 Single Detached Dwelling. PART 5 - DIVISION 2: R-C1L & R-C1Ls Division 2: Residential – Contextual Large Parcel...",Real Estate Sign: permitted use for signs group real estate sign is permitted when Classified under Signs Group.
calgary_rcg_065,review_needed,False,permitted_use,signs_group_show_home_sign,Show Home Sign,permitted,,,Classified under Signs Group,calgary_generic_graph_pack_233__page_1049__local_003,calgary_generic_graph_pack_086__page_0405__local_003,405,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) Parcels designated R-C1Ls are intended to accommodate a 12P2010, Secondary Suite as a permitted use on the same parcel as a 24P2014, 24P2018 Single Detached Dwelling. PART 5 - DIVISION 2: R-C1L & R-C1Ls Division 2: Residential – Contextual Large Parcel...",Show Home Sign: permitted use for signs group show home sign is permitted when Classified under Signs Group.
calgary_rcg_066,review_needed,False,permitted_use,signs_group_special_event_sign,Special Event Sign,permitted,,,Classified under Signs Group,calgary_generic_graph_pack_233__page_1049__local_003,calgary_generic_graph_pack_086__page_0405__local_003,405,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) Parcels designated R-C1Ls are intended to accommodate a 12P2010, Secondary Suite as a permitted use on the same parcel as a 24P2014, 24P2018 Single Detached Dwelling. PART 5 - DIVISION 2: R-C1L & R-C1Ls Division 2: Residential – Contextual Large Parcel...",Special Event Sign: permitted use for signs group special event sign is permitted when Classified under Signs Group.
calgary_rcg_067,review_needed,False,permitted_use,signs_group_temporary_sign,Temporary Sign,permitted,,,Classified under Signs Group,calgary_generic_graph_pack_233__page_1049__local_003,calgary_generic_graph_pack_124__page_0438__local_002,438,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(h.1) Secondary Suite; PART 5 - DIVISION 6: R-1 & R-1s 24P2018 (h.1) Secondary Suite; (i) Sign – Class B; (j) Sign – Class C; (k) Sign – Class E; (l) Temporary Residential Sales Centre; and (m) Utility Building. 12P2010, 33P2401417 Permitted and Discretiona...",Temporary Sign: permitted use for signs group temporary sign is permitted when Classified under Signs Group.
calgary_rcg_068,review_needed,False,permitted_use,signs_group_window_sign,Window Sign,permitted,,,Classified under Signs Group,calgary_generic_graph_pack_233__page_1049__local_003,calgary_generic_graph_pack_086__page_0405__local_003,405,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) Parcels designated R-C1Ls are intended to accommodate a 12P2010, Secondary Suite as a permitted use on the same parcel as a 24P2014, 24P2018 Single Detached Dwelling. PART 5 - DIVISION 2: R-C1L & R-C1Ls Division 2: Residential – Contextual Large Parcel...",Window Sign: permitted use for signs group window sign is permitted when Classified under Signs Group.
calgary_rcg_069,review_needed,False,permitted_use,signs_group_internal_sign_not_viewed_outside,Any type of sign located in a building not intended to be viewed from outside,permitted,,,Classified under Signs Group,calgary_generic_graph_pack_233__page_1049__local_003,calgary_generic_graph_pack_146__page_0465__local_004,465,pipeline5_text_candidate_requires_review; unresolved_exception_cue,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(2) The Residential – Grade-Oriented Infill (R-CGex) District has the 62P2018 same purpose as the Residential – Grade-Oriented Infill (R-CG) District except that it does not accommodate Secondary Suites or Backyard Suites. de-oriented development; 21P2024 (...,Any type of sign located in a building not intended to be viewed from outside: permitted use for signs group internal sign not viewed outside is permitted when Classified under Signs Group.
calgary_rcg_070,review_needed,False,permitted_use,signs_group_sign_class_b,Sign – Class B,permitted,,,Classified under Signs Group,calgary_generic_graph_pack_233__page_1049__local_003,calgary_generic_graph_pack_086__page_0405__local_003,405,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) Parcels designated R-C1Ls are intended to accommodate a 12P2010, Secondary Suite as a permitted use on the same parcel as a 24P2014, 24P2018 Single Detached Dwelling. PART 5 - DIVISION 2: R-C1L & R-C1Ls Division 2: Residential – Contextual Large Parcel...",Sign – Class B: permitted use for signs group sign class b is permitted when Classified under Signs Group.
